ym,dong,phase,0-19,20-39,40-59,60+
201712,회기동,야간,2655.2903225806454,11058.7311827957,4154.741935483871,4340.1505376344085
201712,휘경1동,야간,2040.6021505376345,7315.752688172043,4076.3333333333335,3851.3440860215055
201712,휘경2동,야간,3453.161290322581,8795.096774193547,6167.279569892474,5097.666666666667
201712,이문1동,야간,4161.580645161291,16303.064516129032,7149.139784946236,6145.860215053764
201712,이문2동,야간,3439.956989247312,5164.118279569892,5988.645161290322,4978.494623655914
201712,용신동,주간,4215.299539170507,15379.73732718894,16393.179723502304,15082.866359447004
201712,제기동,주간,3670.649769585253,10849.875576036866,9850.907834101383,13272.824884792628
201712,전농1동,주간,5537.129032258065,10863.110599078342,11331.654377880184,11862.903225806453
201712,전농2동,주간,3408.400921658986,4846.433179723502,3626.5668202764978,3350.1290322580644
201712,답십리1동,주간,2862.0506912442397,5534.645161290323,6068.069124423963,5113.451612903226
201712,답십리2동,주간,2124.4239631336404,4522.373271889401,5867.041474654377,5422.8110599078345
201712,장안1동,주간,3313.4608294930877,10093.658986175114,11671.976958525347,8587.248847926267
201712,장안2동,주간,4713.276497695852,7545.967741935484,9114.658986175114,7037.350230414747
201712,청량리동,주간,2405.4147465437786,6463.105990783411,7018.193548387097,8923.677419354839
201712,회기동,주간,3883.1981566820277,11453.967741935485,4795.497695852535,4321.529953917051
201712,휘경1동,주간,2142.0276497695854,6932.705069124424,4674.728110599079,4776.755760368664
201712,휘경2동,주간,3546.2949308755765,5846.516129032258,4483.225806451613,4091.1612903225805
201712,이문1동,주간,3956.3824884792625,16315.447004608295,6264.949308755761,5265.202764976959
201712,이문2동,주간,1837.3870967741934,2857.5069124423962,3417.963133640553,3432.852534562212
201801,답십리1동,야간,3826.064516129032,7715.139784946236,7379.451612903226,5387.301075268817
201801,제기동,주간,3482.9078341013824,9949.092165898617,9864.635944700462,13099.359447004608
201801,휘경2동,주간,2915.695852534562,5852.156682027649,4633.552995391705,4421.539170506912
201801,이문2동,주간,2796.1705069124428,3457.5253456221194,3934.3594470046082,4056.2764976958524
201801,제기동,야간,3879.462365591398,10886.47311827957,8577.677419354839,9471.817204301076
201801,장안1동,주간,3247.147465437788,9982.193548387097,11290.04608294931,8171.797235023041
201801,휘경1동,주간,2071.63133640553,6488.285714285715,4518.179723502304,4524.6036866359445
201801,장안1동,야간,3598.7311827956987,10496.47311827957,9598.709677419354,7447.408602150538
201801,휘경1동,야간,1904.4731182795697,6957.548387096774,4083.182795698925,3758.3978494623657
201801,답십리1동,주간,3280.6682027649767,5916.322580645161,6574.382488479263,5518.935483870968
201801,답십리2동,주간,2860.2672811059906,4547.447004608295,5943.52534562212,5426.539170506912
201801,답십리2동,야간,3550.8064516129034,6636.602150537634,7958.494623655914,7079.978494623655
201801,용신동,주간,4410.870967741936,15580.018433179723,16812.718894009216,15334.57603686636
201801,전농2동,주간,2750.7281105990783,4266.658986175115,3783.7327188940094,3668.21198156682
201801,장안2동,야간,4864.05376344086,9706.698924731183,10010.956989247312,7966.881720430108
201801,용신동,야간,4216.784946236559,13753.010752688171,11315.666666666666,10394.290322580646
201801,장안2동,주간,5316.271889400922,7840.571428571428,9210.42857142857,7288.4884792626735
201801,청량리동,주간,2046.2027649769586,5496.382488479263,6312.691244239631,8040.21198156682
201801,청량리동,야간,1906.236559139785,5174.677419354839,5565.774193548387,6640.645161290322
201801,이문1동,주간,2964.2949308755765,12187.023041474653,5520.3410138248855,4813.622119815668
201801,회기동,주간,2402.7511520737326,9192.244239631336,4770.838709677419,4286.990783410138
201801,이문2동,야간,3700.4193548387098,5824.1612903225805,6521.795698924731,5462.731182795699
201801,이문1동,야간,3382.2903225806454,13804.505376344086,6613.935483870967,5880.580645161291
201801,전농1동,야간,4360.967741935484,10049.032258064517,9679.89247311828,8459.58064516129
201801,전농1동,주간,4962.539170506912,10139.147465437787,11095.935483870968,11817.299539170506
201801,휘경2동,야간,3243.7849462365593,8789.139784946236,6328.387096774193,5199.774193548387
201801,회기동,야간,2295.6129032258063,9048.483870967742,4120.63440860215,4131.784946236559
201801,전농2동,야간,2881.6129032258063,4595.419354838709,5361.612903225806,4455.36559139785
201802,용신동,야간,3994.0238095238096,13041.071428571428,10984.511904761906,10186.095238095239
201802,제기동,야간,3758.6904761904766,10308.77380952381,8629.142857142857,9527.333333333334
201802,전농1동,야간,4593.869047619048,10441.511904761905,10043.892857142857,8819.630952380952
201802,전농2동,야간,3005.654761904762,4777.916666666667,5603.440476190476,4703.166666666667
201802,답십리1동,야간,3759.0595238095234,7194.309523809524,6937.892857142858,5034.833333333333
201802,답십리2동,야간,3568.3333333333335,6551.666666666667,7929.083333333333,7047.833333333333
201802,장안1동,야간,3312.2619047619046,9930.833333333334,9101.583333333334,6993.785714285714
201802,장안2동,야간,5120.357142857143,10004.595238095239,10352.440476190475,8171.392857142858
201802,청량리동,야간,1852.7619047619048,5010.535714285715,5405.77380952381,6506.428571428572
201802,회기동,야간,2154.8809523809523,8064.023809523809,4106.952380952381,4143.416666666667
201802,휘경1동,야간,1764.0119047619048,6129.452380952381,3762.178571428571,3460.095238095238
201802,휘경2동,야간,3142.071428571429,8392.630952380952,6433.797619047619,5221.845238095238
201802,이문1동,야간,3226.654761904762,12484.27380952381,6661.916666666667,6123.571428571428
201802,이문2동,야간,3606.607142857143,5560.761904761905,6360.369047619047,5385.214285714285
201802,용신동,주간,4144.933673469388,14896.668367346938,16442.70408163265,15482.586734693878
201802,제기동,주간,3468.4795918367345,9561.75,10100.882653061224,13942.387755102041
201802,전농1동,주간,5245.025510204082,10469.102040816328,11457.602040816328,12010.48469387755
201802,전농2동,주간,3193.275510204082,4345.474489795918,4208.428571428572,3928.714285714286
201802,답십리1동,주간,3164.7448979591836,5578.260204081633,6163.923469387754,5236.530612244897
201802,답십리2동,주간,2684.6530612244896,4639.591836734694,5936.183673469388,5412.372448979592
201802,장안1동,주간,3079.219387755102,9683.045918367348,10915.413265306122,7816.535714285715
201802,장안2동,주간,4989.0,7858.627551020408,9243.989795918367,7178.877551020408
201802,청량리동,주간,1954.1173469387757,5224.010204081633,6030.1122448979595,7565.163265306122
201802,회기동,주간,2762.872448979592,8341.25,4747.09693877551,4257.892857142857
201802,휘경1동,주간,2072.4489795918366,6136.173469387754,4529.326530612245,4440.663265306122
201802,휘경2동,주간,2974.826530612245,5664.076530612246,4771.193877551021,4366.65306122449
201802,이문1동,주간,3126.438775510204,10646.433673469388,5690.198979591836,5035.581632653061
201802,이문2동,주간,2679.2397959183677,3575.127551020408,4147.5204081632655,4198.168367346939
201804,용신동,주간,4641.4857142857145,15682.914285714285,16433.738095238095,14983.085714285715
201804,용신동,야간,4548.622222222222,13875.08888888889,10984.677777777777,10004.966666666667
201804,제기동,주간,3961.4904761904763,11280.361904761905,9864.699999999999,13575.538095238095
201804,제기동,야간,4075.2000000000003,11746.011111111111,8367.4,9203.666666666666
201804,전농1동,주간,6010.566666666667,11214.604761904762,11323.719047619048,11523.009523809524
201804,전농1동,야간,4833.466666666666,10700.933333333332,9885.855555555556,8457.611111111111
201804,전농2동,주간,4222.133333333333,5541.185714285714,3676.123809523809,3252.1047619047617
201804,전농2동,야간,3039.911111111111,4711.211111111111,5285.355555555556,4362.344444444444
201804,답십리1동,주간,2539.828571428571,5271.219047619047,5874.833333333334,4969.67619047619
201804,답십리1동,야간,3974.6777777777775,7760.211111111112,7213.2,5192.855555555556
201804,답십리2동,주간,1815.7428571428572,4233.152380952381,5676.961904761904,5014.038095238096
201804,답십리2동,야간,3623.0444444444443,6677.633333333334,8067.38888888889,7141.7555555555555
201804,장안1동,주간,2964.5714285714284,9684.495238095236,11253.942857142858,7957.095238095238
201804,장안1동,야간,3732.4555555555557,10512.822222222223,9630.244444444445,7205.777777777777
201804,장안2동,주간,4562.304761904762,7343.5,8825.795238095237,6613.914285714286
201804,장안2동,야간,4649.633333333333,9462.044444444446,9630.855555555556,7412.522222222222
201804,청량리동,주간,2020.8857142857144,5273.752380952382,5869.590476190476,7277.528571428571
201804,청량리동,야간,2104.088888888889,5750.38888888889,5605.011111111111,6708.311111111111
201804,회기동,주간,5285.357142857143,12428.07142857143,4937.685714285714,4281.9047619047615
201804,회기동,야간,3039.3111111111107,10737.300000000001,4170.4111111111115,4296.2444444444445
201804,휘경1동,주간,2111.4761904761904,6683.82380952381,4445.085714285714,4336.471428571428
201804,휘경1동,야간,2080.077777777778,7477.711111111112,3864.422222222222,3409.0
201804,휘경2동,주간,4034.495238095238,6228.119047619048,4739.5142857142855,4360.447619047619
201804,휘경2동,야간,3761.433333333333,9452.533333333333,6501.2555555555555,5327.9111111111115
201804,이문1동,주간,4891.7,16009.842857142856,5424.257142857144,4406.066666666667
201804,이문1동,야간,4573.533333333334,15180.744444444443,6403.377777777779,5640.722222222223
201804,이문2동,주간,1892.5666666666668,3470.442857142857,3793.295238095238,3864.995238095238
201804,이문2동,야간,3938.2555555555555,6195.077777777778,6583.2,5493.422222222222
201805,용신동,주간,4699.940092165898,15536.986175115208,16155.686635944701,14677.783410138249
201805,용신동,야간,4512.967741935484,13877.139784946237,10868.05376344086,9720.322580645161
201805,제기동,주간,3851.3594470046082,10825.520737327188,9586.506912442395,12907.225806451612
201805,전농1동,주간,5444.221198156682,10694.308755760369,10870.99539170507,11013.170506912442
201805,전농1동,야간,4462.462365591397,9850.118279569893,9294.849462365592,7860.537634408603
201805,전농2동,주간,3850.926267281106,5322.995391705069,3682.221198156682,3286.73732718894
201805,답십리1동,주간,2771.184331797235,5402.42396313364,6028.875576036867,5158.046082949309
201805,답십리1동,야간,4079.161290322581,8238.075268817205,7654.505376344086,5606.462365591397
201805,답십리2동,주간,1819.8663594470047,4242.299539170507,5624.695852534562,4924.202764976959
201805,장안1동,주간,2993.714285714286,9632.082949308755,11291.317972350229,8031.949308755761
201805,장안1동,야간,3898.0107526881725,10637.236559139785,9739.483870967742,7291.107526881721
201805,장안2동,주간,4270.4562211981565,7196.216589861751,8647.820276497696,6485.350230414747
201805,청량리동,주간,2243.7327188940094,5631.9861751152075,6213.216589861751,7628.935483870968
201805,청량리동,야간,2214.6129032258063,6236.870967741936,6022.698924731183,6978.236559139786
201805,회기동,주간,4851.387096774194,11953.41474654378,4727.377880184332,4185.350230414747
201805,회기동,야간,2979.118279569893,10561.505376344086,4078.741935483871,4223.032258064516
201805,휘경1동,주간,2009.6451612903224,6520.175115207373,4437.682027649769,4333.42396313364
201805,휘경1동,야간,2015.4946236559138,7245.784946236559,3839.817204301075,3463.548387096774
201805,휘경2동,주간,3568.1244239631337,6173.055299539171,4565.778801843318,4252.548387096775
201805,이문1동,주간,4598.405529953917,15773.207373271889,5365.534562211981,4380.336405529954
201805,이문1동,야간,4330.774193548387,14971.04301075269,6441.419354838709,5653.215053763441
201805,이문2동,주간,2014.0,3638.6129032258063,3966.193548387097,4062.470046082949
201805,이문2동,야간,3877.4193548387098,6170.795698924731,6577.043010752688,5547.387096774193
201805,제기동,야간,3964.3333333333335,11445.064516129032,8190.591397849462,8794.086021505376
201805,답십리2동,야간,3475.8709677419356,6669.94623655914,7975.043010752688,7046.8279569892475
201805,장안2동,야간,4513.086021505376,9121.387096774193,9359.741935483871,7253.666666666667
201805,전농2동,야간,2830.6451612903224,4569.451612903226,5203.397849462365,4266.591397849462
201805,휘경2동,야간,3604.462365591398,9271.05376344086,6372.881720430108,5196.021505376344
201806,이문2동,주간,2093.8761904761905,3657.9333333333334,3875.4904761904763,4073.9666666666667
201806,용신동,야간,4414.3,14174.866666666667,10959.188888888888,9885.833333333334
201806,용신동,주간,4608.704761904762,15838.719047619048,16303.4,15561.9
201806,제기동,주간,3542.0666666666666,10875.095238095239,9975.704761904763,13119.038095238095
201806,제기동,야간,3682.8111111111107,11335.6,8181.9111111111115,8911.488888888889
201806,전농1동,야간,4772.488888888889,10191.111111111111,9420.122222222222,7831.277777777777
201806,전농1동,주간,5735.490476190476,10904.590476190477,10967.390476190476,11143.371428571429
201806,전농2동,주간,3784.7380952380954,5018.7904761904765,3711.980952380952,3299.5714285714284
201806,전농2동,야간,2936.211111111111,4583.322222222222,5206.4111111111115,4167.688888888889
201806,답십리1동,주간,3065.0714285714284,5629.133333333333,6201.838095238096,5343.609523809524
201806,답십리1동,야간,4089.588888888889,8276.91111111111,7725.7555555555555,5696.177777777778
201806,답십리2동,주간,1935.4095238095238,4389.880952380952,5673.2619047619055,5097.099999999999
201806,답십리2동,야간,3524.288888888889,6711.944444444444,7968.777777777777,7042.955555555555
201806,장안1동,주간,3324.171428571429,9875.828571428572,11485.890476190476,8209.742857142857
